 Case_ID  IEC  AeroDyn15      ElastoDyn           ElastoDyn           ElastoDyn       ElastoDyn  ElastoDyn      ElastoDyn       ElastoDyn     Fst      Fst     Fst       Fst       Fst    Fst                                              InflowWind                                                                                     InflowWind                                           InflowWind  InflowWind    ServoDyn     ServoDyn     ServoDyn                             ServoDyn                            ServoDyn  ServoDyn    ServoDyn      ServoDyn      ServoDyn     ServoDyn   ServoDyn   ServoDyn  ServoDyn 
          DLC  AFAeroMod       BlPitch1            BlPitch2            BlPitch3         GenDOF     NacYaw        RotSpeed         YawDOF   CompElast    DT    DT_Out  OutFileFmt   TMax  TStart                                           FileName_BTS                                                                                   Filename_Uni                                          RefLength    WindType   BlPitchF(1)  BlPitchF(2)  BlPitchF(3)                          DLL_FileName                          GenTiStp   PCMode   PitManRat(1)  PitManRat(2)  PitManRat(3)  TPitManS1  TPitManS2  TPitManS3  TimGenOf 
   184    1.5      2            19.73               19.73               19.73            True       0.0     7.863832335329342     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U19.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U19.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   185    1.5      2            19.73               19.73               19.73            True       0.0     7.863832335329342     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U19.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U19.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   186    1.5      2            21.96               21.96               21.96            True       0.0     7.869221556886227     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U21.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U21.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   187    1.5      2            21.96               21.96               21.96            True       0.0     7.869221556886227     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U21.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U21.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   188    1.5      2            21.96               21.96               21.96            True       0.0     7.869221556886227     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U21.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U21.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   189    1.5      2            21.96               21.96               21.96            True       0.0     7.869221556886227     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U21.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U21.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   190    1.5      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U23.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U23.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   191    1.5      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U23.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U23.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   192    1.5      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U23.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U23.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   193    1.5      2            24.08               24.08               24.08            True       0.0     7.874610778443114     False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U23.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U23.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   194    1.5      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U25.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_P_U25.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   195    1.5      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U25.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_P_U25.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   196    1.5      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U25.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_V_N_U25.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   197    1.5      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0        /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U25.0.wnd            /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_EWS_H_N_U25.0.wnd         206.0         2           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   198    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed1.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed1.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   199    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed2.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed2.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   200    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed3.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed3.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   201    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed4.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed4.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   202    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed5.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed5.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   203    5.1      2             0.0                 0.0                 0.0             True       0.0           6.1345          False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed6.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U6.300000_Seed6.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   204    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed1.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed1.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   205    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed2.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed2.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   206    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed3.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed3.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   207    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed4.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed4.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   208    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed5.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed5.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   209    5.1      2      0.3662500000000049  0.3662500000000049  0.3662500000000049     True       0.0           7.835           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed6.0.bts    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U8.300000_Seed6.0.bts     206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   210    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed1.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed1.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   211    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed2.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed2.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   212    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed3.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed3.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   213    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed4.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed4.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   214    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed5.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed5.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   215    5.1      2      6.719500000000002   6.719500000000002   6.719500000000002      True       0.0     7.840389221556886     False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed6.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U10.300000_Seed6.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   216    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed1.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed1.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   217    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed2.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed2.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   218    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed3.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed3.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   219    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed4.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed4.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   220    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed5.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed5.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   221    5.1      2             26.1                26.1                26.1            True       0.0            7.88           False        2      0.0002   0.2        2       720.0  120.0    /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed6.0.bts   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_NTM_U25.000000_Seed6.0.bts    206.0         3           90.0         90.0         90.0     /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       5          2.0           2.0           2.0         600.0      600.0      600.0     600.0   
   222    6.1      1             90.0                90.0                90.0           False       -8.0           0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed1.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed1.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   223    6.1      1             90.0                90.0                90.0           False       8.0            0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed1.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed1.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   224    6.1      1             90.0                90.0                90.0           False       -8.0           0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed2.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed2.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   225    6.1      1             90.0                90.0                90.0           False       8.0            0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed2.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed2.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   226    6.1      1             90.0                90.0                90.0           False       -8.0           0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed3.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed3.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   227    6.1      1             90.0                90.0                90.0           False       8.0            0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed3.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed3.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   228    6.1      1             90.0                90.0                90.0           False       -8.0           0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed4.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed4.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   229    6.1      1             90.0                90.0                90.0           False       8.0            0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed4.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed4.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   230    6.1      1             90.0                90.0                90.0           False       -8.0           0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed5.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed5.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
   231    6.1      1             90.0                90.0                90.0           False       8.0            0.0            False        2      0.0002   0.2        2       720.0  120.0   /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed5.0.bts  /lustre/eaglefs/projects/bar/pbortolo/outputs/wind/wind_BAR3/BAR3_3ETM_U37.500000_Seed5.0.bts    206.0         3           0.0          0.0          0.0      /home/pbortolo/wisdem_1_0_0/ROSCO_fork/build/libdiscon_uw.so    True       0          2.0           2.0           2.0         9999.9     9999.9     9999.9    9999.9  
